datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,Holiday_ID,holiday,school
01-02-2020 00:00,1143.2227,25.708795166015648,0.017822387,0.018356323,16.65919999270591,23.169732666015648,0.016464354,0.032333374,5.850763711229387,21.372857666015648,0.015121582,0.025642395,3.979503678568532,0,0,0
01-02-2020 01:00,1110.1528,25.578576660156276,0.017731206,0.016441345,16.197990292822354,23.023889160156276,0.016472356,0.024856567,5.3900946367834255,21.203576660156276,0.015007513,0.03883362,3.9392444778890776,0,0,0
01-02-2020 02:00,1049.0349,25.4208923339844,0.017754618,0.013824463,15.199254891051863,22.8818298339844,0.016495768,0.017738342,5.026975886617742,21.0380798339844,0.0148897795,0.042099,3.9794215676249256,0,0,0
01-02-2020 03:00,1030.6316,25.276696777343773,0.017761797,0.014671326,14.310151942184207,22.675134277343773,0.016510576,0.013027191,4.737384913513638,20.901696777343773,0.014748186,0.042266846,3.950790644840644,0,0,0
01-02-2020 04:00,1023.7209,25.203576660156276,0.017738217,0.013576508,13.19152730039588,22.492639160156276,0.016486997,0.014144897,4.542846631863097,20.789514160156276,0.01460635,0.042266846,3.764819928608622,0,0,0
01-02-2020 05:00,1030.6722,25.119287109375023,0.01773795,0.010810852,11.7094022092358,22.416162109375023,0.01646384,0.020462036,4.542565713259121,20.705224609375023,0.014499271,0.04168701,3.602794635379999,0,0,0
01-02-2020 06:00,1023.649,25.127648925781276,0.01782202,0.008716583,11.050457767998765,22.479211425781276,0.016502135,0.022567749,4.723702552316868,20.658898925781276,0.014430754,0.04309082,3.5467008021930027,0,0,0
01-02-2020 07:00,1065.8115,26.030328369140648,0.017906956,0.011253357,14.700505119520315,24.467828369140648,0.017090611,0.02041626,7.661280942341837,21.358453369140648,0.014595799,0.04336548,3.759139877919568,0,0,0
01-02-2020 08:00,1171.4743999999998,27.172631835937523,0.017693017,0.031044006,17.893389498816248,26.446069335937523,0.017357323,0.020378113,10.090594620362095,23.008569335937523,0.014889214,0.043319702,3.7858945635518944,0,0,0
01-02-2020 09:00,1267.0011,28.275994873046898,0.017669536,0.04727173,18.789213657461097,28.143182373046898,0.017532207,0.019294739,10.615406837950443,24.986932373046898,0.015224314,0.04888916,3.2455756325495995,0,0,0
01-02-2020 10:00,1377.408,29.210382080078148,0.017797848,0.055786133,18.354303405229278,29.530694580078148,0.017729184,0.018058777,9.73450153691082,26.694757080078148,0.0152496295,0.052841187,2.577448736100952,0,0,0
01-02-2020 11:00,1397.9304,29.921350097656276,0.017941734,0.075531006,17.522618457090637,30.671350097656276,0.017903587,0.026824951,8.577972991096809,27.788537597656276,0.015370629,0.055664062,2.0974223427383563,0,0,0
01-02-2020 12:00,1356.938,30.344781494140648,0.018001454,0.10284424,17.028923248101922,31.391656494140648,0.017993825,0.07098389,7.497601346777527,28.477593994140648,0.016124623,0.05871582,1.909443297467988,0,0,0
01-02-2020 13:00,1332.3728,30.537927246093773,0.01797719,0.12634277,17.140489446891646,31.631677246093773,0.018045854,0.11895752,6.61810897013922,28.826989746093773,0.01646657,0.06982422,2.43209264612193,0,0,0
01-02-2020 14:00,1340.8679,30.4514099121094,0.017930053,0.14624023,17.82440319801015,31.5139099121094,0.018128417,0.16278076,6.05811506435249,28.5451599121094,0.016762756,0.08529663,3.094944532572189,0,0,0
01-02-2020 15:00,1308.7585,30.026330566406276,0.01789837,0.14837646,18.92334852785933,31.057580566406276,0.018157769,0.17449951,5.777113292500396,27.987268066406276,0.017059136,0.10610962,3.637818768878218,0,0,0
01-02-2020 16:00,1274.1112,29.280572509765648,0.017920438,0.14129639,20.737569003826763,30.280572509765648,0.01827139,0.1694336,5.504965853468264,27.225885009765648,0.017188016,0.116363525,3.982674233456109,0,0,0
01-02-2020 17:00,1231.5636,28.270715332031276,0.018042738,0.12872314,21.759891002606437,29.114465332031276,0.018469984,0.13067627,4.680018730859687,26.216027832031276,0.01724928,0.1272583,4.099966618937001,0,0,0
01-02-2020 18:00,1269.473,27.373834228515648,0.018357793,0.09051514,20.950530591268187,27.100396728515648,0.018724004,0.11691284,3.274771899367864,25.006646728515648,0.01790003,0.12982178,3.5503938792219345,0,0,0
01-02-2020 19:00,1298.8223,26.910058593750023,0.018681047,0.069488525,19.19522106777675,26.269433593750023,0.018383501,0.104400635,3.670046461263404,24.214746093750023,0.017574785,0.110687256,3.2885257774132697,0,0,0
01-02-2020 20:00,1264.2511,26.665887451171898,0.018948544,0.058166504,17.312750907759884,25.712762451171898,0.018139828,0.09024048,3.9574996493273713,23.689324951171898,0.017651547,0.10971069,3.141541555090661,0,0,0
01-02-2020 21:00,1230.8177,26.461511230468773,0.01914563,0.05557251,15.807368923779835,25.227136230468773,0.017932557,0.074401855,4.183769342920856,23.359948730468773,0.017451905,0.1055603,3.0326799932715214,0,0,0
01-02-2020 22:00,1189.5427,26.274926757812523,0.019259868,0.060317993,15.83335478021608,24.829614257812523,0.017695842,0.06338501,4.668114933805431,23.071801757812523,0.017199932,0.10852051,3.112967945449741,0,0,0
01-02-2020 23:00,1150.8265,26.091455078125023,0.019280389,0.072387695,16.967308807712246,24.482080078125023,0.017479852,0.054656982,5.07543939652017,22.911767578125023,0.016968682,0.11300659,3.519490392111188,0,0,0
02-02-2020 00:00,1082.7319,25.939416503906276,0.019209985,0.07388306,18.47808687389046,24.181604003906276,0.017287377,0.041015625,5.460158939773,22.720666503906276,0.016783837,0.119018555,3.908635921734942,0,0,0
02-02-2020 01:00,1071.6919,25.839898681640648,0.019048965,0.06930542,20.231400149321185,24.003961181640648,0.017179763,0.030952454,5.842712528932067,22.519586181640648,0.016622817,0.12658691,4.066429953382375,0,0,0
02-02-2020 02:00,1037.1092,25.773706054687523,0.018850189,0.06022644,21.69047974621801,23.937768554687523,0.01720224,0.026016235,5.880375452316381,22.367456054687523,0.016507965,0.13848877,4.207357175310264,0,0,0
02-02-2020 03:00,1018.4808,25.7294860839844,0.018689614,0.050857544,22.769980936758635,23.9560485839844,0.017369729,0.033309937,5.747248815728282,22.3076110839844,0.01647709,0.15765381,4.494986411510122,0,0,0
02-02-2020 04:00,1008.6864,25.708215332031276,0.018597662,0.04499817,21.98344347706644,23.942590332031276,0.017544806,0.09124756,5.335944874257121,22.372277832031276,0.016537726,0.17779541,4.468965786078873,0,0,0
02-02-2020 05:00,996.8927,25.669763183593773,0.018627852,0.049209595,20.22980865916014,23.904138183593773,0.017597884,0.123809814,5.173471838843773,22.482263183593773,0.016590804,0.18530273,4.173532392479181,0,0,0
02-02-2020 06:00,973.9149,25.679895019531276,0.01868875,0.057281494,19.77790077818914,23.937707519531276,0.017620634,0.13342285,5.470462747976806,22.578332519531276,0.016605925,0.18566895,3.823182785098872,0,0,0
02-02-2020 07:00,971.7377,26.4301696777344,0.018719453,0.06796265,24.405770579378192,25.5317321777344,0.018101472,0.13513184,8.50485166874465,23.0239196777344,0.016850252,0.18762207,3.792939651644789,0,0,0
02-02-2020 08:00,1025.7616,27.439813232421898,0.018445231,0.08126831,30.250903730527984,27.150750732421898,0.018254496,0.12445068,12.81812784888234,23.885125732421898,0.01720927,0.19171143,4.421730961155435,0,0,0
02-02-2020 09:00,1082.7392,28.414178466796898,0.018109944,0.0848999,33.31481488571024,28.562615966796898,0.018201496,0.10119629,15.646178371859468,25.054803466796898,0.017339375,0.19085693,4.965640639033817,0,0,0
02-02-2020 10:00,1132.0488,29.1855407714844,0.017812628,0.07260132,33.970021591741144,29.7324157714844,0.01817121,0.080963135,16.565935374851307,26.6152282714844,0.017095465,0.17993164,5.08287221766189,0,0,0
02-02-2020 11:00,1203.5605,29.764245605468773,0.017545788,0.05570984,33.95292850049559,30.639245605468773,0.018117992,0.06738281,17.08490014211997,27.662683105468773,0.017248241,0.1665039,4.615934126309534,0,0,0
02-02-2020 12:00,1226.7635,30.032922363281276,0.017317355,0.037979126,33.5376296863757,31.173547363281276,0.018065035,0.08319092,17.162032516791882,28.157922363281276,0.017324984,0.1539917,4.224997875957971,0,0,0
02-02-2020 13:00,1236.3717,30.028222656250023,0.01709717,0.021942139,32.9627099769336,31.356347656250023,0.018020326,0.09472656,16.929509617777992,28.278222656250023,0.017203981,0.14691162,4.263713272459931,0,0,0
02-02-2020 14:00,1235.5952,29.813562011718773,0.01692218,0.01184082,32.26444727723487,31.266687011718773,0.017944518,0.09942627,16.47860256973774,28.063562011718773,0.017112914,0.14428711,4.438611616138368,0,0,0
02-02-2020 15:00,1231.2009,29.384881591796898,0.016845156,0.0109062195,31.371576416953705,30.713006591796898,0.01779883,0.079559326,15.803418323283212,27.572381591796898,0.017074037,0.13763428,4.727486964086254,0,0,0
02-02-2020 16:00,1214.7898,28.774987792968773,0.016852247,0.025505066,30.110387121351604,29.774987792968773,0.017660962,0.045135498,14.25950848217849,26.806237792968773,0.016966688,0.12664795,5.150998024390791,0,0,0
02-02-2020 17:00,1177.8066,27.943292236328148,0.016966162,0.031051636,28.27461377595965,28.396417236328148,0.017568884,0.03627014,11.52326633877122,25.662042236328148,0.01698905,0.118133545,5.457868261350026,0,0,0
02-02-2020 18:00,1209.3384,27.156030273437523,0.017255636,0.025802612,25.718046177148096,26.734155273437523,0.017400594,0.044906616,9.352686507285725,24.382592773437523,0.016927572,0.12738037,5.472675885771786,0,0,0
02-02-2020 19:00,1271.5912,26.695031738281276,0.017591791,0.0094947815,23.390613257762585,25.827844238281276,0.017301874,0.039474487,9.22613172334636,23.695031738281276,0.016783075,0.13104248,5.676776749011509,0,0,0
02-02-2020 20:00,1270.8427,26.444848632812523,0.017624142,0.009189606,22.686203636774906,25.210473632812523,0.01726556,0.023605347,9.187937462181596,23.405786132812523,0.016700985,0.13366699,5.482578018405691,0,0,0
02-02-2020 21:00,1269.9816,26.279443359375023,0.017527506,0.007091522,22.66354902630595,24.740380859375023,0.017199442,0.008392334,9.353222362089308,23.310693359375023,0.016604349,0.11984253,5.483232302831643,0,0,0
02-02-2020 22:00,1227.6664,26.114038085937523,0.017336829,0.0057811737,23.613994367333724,24.387475585937523,0.01707743,0.003876686,9.88663416180848,23.223413085937523,0.01642893,0.099090576,5.752890644760149,0,0,0
02-02-2020 23:00,1182.4036,25.923272705078148,0.017146211,0.0062389374,25.154774219134328,24.087335205078148,0.016940217,0.0025987625,10.0749930862138,23.071710205078148,0.016184907,0.08300781,6.136936063943447,0,0,0
03-02-2020 00:00,1126.5833,25.7668395996094,0.016978398,0.013317108,26.93871370842804,23.8215270996094,0.016749516,0.0027103424,10.268259574709024,22.8996520996094,0.015994206,0.06762695,6.208798542727671,0,0,0
03-02-2020 01:00,1086.7198,25.6284118652344,0.016902104,0.026435852,28.01457276546343,23.5112243652344,0.01657404,0.0044136047,10.214305248413307,22.7534118652344,0.015780583,0.060073853,6.271167253325113,0,0,0
03-02-2020 02:00,1037.5054,25.562554931640648,0.01681808,0.030647278,28.98139836888509,23.226617431640648,0.016406093,0.006570816,10.106988373855875,22.593804931640648,0.015593561,0.05770874,6.3066437158845785,0,0,0
03-02-2020 03:00,1018.562,25.511560058593773,0.016833272,0.031044006,28.616943046406774,23.027185058593773,0.016253438,0.013347626,10.004342105401737,22.480310058593773,0.01546761,0.052734375,6.31228828906078,0,0,0
03-02-2020 04:00,1013.5899,25.448388671875023,0.01700111,0.03060913,26.02850420223681,22.854638671875023,0.016161876,0.007862091,9.528029985664132,22.385888671875023,0.015372233,0.051757812,6.038602512700805,0,0,0
03-02-2020 05:00,1031.3233,25.426599121093773,0.017000487,0.02935791,24.00952074035716,22.684411621093773,0.016153624,0.0054340363,8.862731995121957,22.301599121093773,0.015333464,0.059631348,5.435170178315352,0,0,0
03-02-2020 06:00,1079.1551,25.441979980468773,0.017053071,0.026863098,22.278165835042003,22.645104980468773,0.016168062,0.0151023865,8.535459662799271,22.246667480468773,0.015359346,0.06921387,4.881284846964183,0,0,0
03-02-2020 07:00,1180.0966,25.975183105468773,0.01705244,0.021247864,23.092581848415765,24.139245605468773,0.016480235,0.017417908,11.450305351616771,22.654870605468773,0.015553265,0.075927734,4.71913289518744,0,0,0
03-02-2020 08:00,1363.1029,26.933465576171898,0.016746782,0.021720886,26.40681116498772,26.238153076171898,0.016739152,0.01650238,13.989957815437986,23.628778076171898,0.015606187,0.07678223,4.897781553017934,0,0,0
03-02-2020 09:00,1439.6746,27.973596191406276,0.016555654,0.030845642,28.27107456794953,27.997033691406276,0.016654836,0.018318176,16.091151195285896,24.942346191406276,0.01559435,0.07537842,4.987759593431838,0,0,0
03-02-2020 10:00,1505.8841000000002,28.899682617187523,0.016639272,0.038116455,29.202524196267586,29.180932617187523,0.016463796,0.011444092,16.600837833448676,26.157495117187523,0.015552083,0.0793457,5.03542749069412,0,0,0
03-02-2020 11:00,1559.6002,29.599633789062523,0.016806668,0.0594635,29.800048438935303,30.146508789062523,0.016371792,0.00582695,16.750588505213663,27.123071289062523,0.015486782,0.08483887,4.870367448953887,0,0,0
03-02-2020 12:00,1546.7947,29.913110351562523,0.016989244,0.08618164,29.751354970128567,30.772485351562523,0.01640178,0.0038070679,16.47331243505713,27.772485351562523,0.015558734,0.092041016,4.34075220304764,0,0,0
